,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime_x,meanRes_x,Observations,gustObs,stormCount,startTime_y,meanRes_y,durationGoodness,paretoGoodness
619,085313,NILMA NORTH (WARRAGUL)                  ,-38.1321,145.9865,134.1,8.017864,13.733064516129032,0.1117891034449694,2.8604593092003165,2.802998875567446,2014-01-13 10:00:00,29.99944448333333,161258.0,161258,2074,2014-01-13 10:00:00,29.99944448333333,,0.009900990099009901
620,085314,EAST SALE AIRPORT                       ,-38.1016,147.1398,5.3,6.18991,7.104477611940299,0.0090296305684858,1.4459258918798417,4.280931664450717,2017-10-03 10:30:00,29.99907005,96611.0,96611,147,2017-10-03 10:30:00,29.99907005,,0.009900990099009901
621,086038,ESSENDON AIRPORT                        ,-37.7276,144.9066,78.4,5.988158,5.743589743589744,0.0052871827080166,1.2349943596177737,4.848733258884274,1999-05-31 11:00:00,29.665745666666663,351166.0,351167,104,1999-05-31 11:00:00,29.665745666666666,,0.019801980198019802
622,086068,VIEWBANK                                ,-37.7408,145.0972,66.1,5.242183,6.3138297872340425,0.0120012406981824,1.7062032372387936,3.072426012360156,2000-07-24 13:00:00,29.99992465,385384.0,385384,473,2000-07-24 13:00:00,29.99992465,,0.009900990099009901
623,086071,MELBOURNE REGIONAL OFFICE               ,-37.8075,144.97,31.2,5.678762,8.511848341232227,0.0465933321942676,3.389105062683597,1.6755933658130122,1997-03-03 09:00:00,25.420005433333333,180930.0,180930,1283,1997-03-03 09:00:00,25.420005433333333,,0.019801980198019802
624,086077,MOORABBIN AIRPORT                       ,-37.98,145.0962,12.1,6.3177743,7.116129032258065,0.0133302448858853,1.4000200141402577,4.512631413834884,1992-08-11 07:30:00,29.981485183333334,449261.0,449262,356,1992-08-11 07:30:00,29.981485183333334,,0.009900990099009901
625,086104,SCORESBY RESEARCH INSTITUTE             ,-37.871,145.2561,80.0,5.621734,7.337519623233909,0.0360272439185526,2.1250977038626546,2.6454003183407515,1996-09-11 11:00:00,29.9811489,442068.0,442068,1528,1996-09-11 11:00:00,29.9811489,,0.009900990099009901
626,086220,ST KILDA HARBOUR - RMYS                 ,-37.864,144.9639,6.4,6.8685527,6.246753246753247,0.0116466152551367,1.2550322066290922,5.472809899621837,2006-03-08 11:30:00,29.999699666666668,295212.0,295212,228,2006-03-08 11:30:00,29.999699666666668,,0.0297029702970297
627,086266,FERNY CREEK                             ,-37.8748,145.3497,512.9,7.7567773,14.680628272251308,0.2091768390176117,4.598727775448402,1.686722429612223,2011-03-16 12:00:00,29.99957475,211092.0,211092,4072,2011-03-16 12:00:00,29.99957475,,0.009900990099009901
628,086282,MELBOURNE AIRPORT                       ,-37.6654,144.8322,113.4,6.9967537,7.941119691119691,0.0233128552181763,1.4082049322897865,4.968562126287974,1970-07-01 11:00:00,29.9997082,430063.0,430063,2024,1970-07-01 11:00:00,29.9997082,,0.009900990099009901
629,086338,MELBOURNE (OLYMPIC PARK)                ,-37.8255,144.9816,7.5,5.4720173,7.288732394366197,0.0245827624579747,1.9399168063827288,2.8207484311718605,2013-05-31 15:00:00,29.999826483333333,172834.0,172834,330,2013-05-31 15:00:00,29.999826483333333,,0.009900990099009901
630,086344,SOUTH CHANNEL ISLAND                    ,-38.3065,144.8016,9.0,8.252011,6.681818181818182,0.0123281950405998,1.1095827386311723,7.437040079871219,1998-12-08 11:00:00,29.999789083333333,410386.0,410389,196,1998-12-08 11:00:00,29.999789083333333,,0.009900990099009901
631,086361,CERBERUS                                ,-38.3646,145.1785,12.7,7.0160027,8.035901926444833,0.0482859333065135,1.9473092623512964,3.602921626613001,1991-09-01 09:00:00,29.99994585,481923.0,481923,2437,1991-09-01 09:00:00,29.99994585,,0.009900990099009901
632,086371,FRANKSTON BEACH                         ,-38.148,145.1152,6.0,7.22517,8.22876557191393,0.0235809147370064,1.637472265919528,4.412392371995827,1991-09-01 09:00:00,29.99994585,534550.0,534550,1869,1991-09-01 09:00:00,29.99994585,,0.009900990099009901
633,086372,FERNY CREEK (DUNNS HILL)                ,-37.8775,145.3364,561.0,9.221309,11.9595,0.0924307669084018,1.8308699956822128,5.036572083183275,1991-09-01 09:00:00,29.999914,326454.0,326454,3844,1991-09-01 09:00:00,29.999914,,0.009900990099009901
634,086373,RHYLL                                   ,-38.4612,145.3101,13.4,7.6554456,8.850356294536818,0.0314501968194806,1.7490002917228749,4.377040765483817,1991-09-01 09:00:00,29.99994585,535103.0,535103,2422,1991-09-01 09:00:00,29.99994585,,0.019801980198019802
635,086376,FAWKNER BEACON                          ,-37.9483,144.9269,17.0,8.04571,6.613636363636363,0.014505480756503,1.216974425447032,6.611239679116442,1992-03-11 09:00:00,29.99994493333333,492854.0,492857,487,1992-03-11 09:00:00,29.99994493333333,,0.009900990099009901
636,086383,COLDSTREAM                              ,-37.7239,145.4092,83.0,5.766598,7.799421407907425,0.0462496000107227,2.2399127113229818,2.574474529962335,1994-10-24 09:00:00,29.99993986666667,418553.0,418553,2258,1994-10-24 09:00:00,29.99993986666667,,0.009900990099009901
637,086388,FRANKSTON (BALLAM PARK)                 ,-38.1517,145.1615,58.5,6.5087976,12.335766423357663,0.091509268034147,2.9771995797546413,2.186214753565582,2020-07-02 09:30:00,29.999383183333336,48618.0,48618,494,2020-07-02 09:30:00,29.999383183333336,,0.009900990099009901
638,087031,LAVERTON RAAF                           ,-37.8565,144.7565,20.1,6.3229313,6.398148148148148,0.0065009820208921,1.361637736027339,4.643622251627947,1993-12-01 04:00:00,29.997610566666665,436019.0,436019,271,1993-12-01 04:00:00,29.997610566666665,,0.009900990099009901
639,087113,AVALON AIRPORT                          ,-38.0288,144.4783,10.6,6.571457,6.072727272727272,0.0079261611990236,1.2853549808577585,5.112561904723273,1994-10-03 09:00:00,29.99994,451038.0,451038,252,1994-10-03 09:00:00,29.99994,,0.019801980198019802
640,087163,GROVEDALE (GEELONG AIRPORT)             ,-38.2241,144.3345,33.4,6.801224,6.990476190476191,0.0180174699175392,1.4784143537778287,4.60035051360306,1991-09-01 09:00:00,29.99991415,322317.0,322317,527,1991-09-01 09:00:00,29.99991415,,0.009900990099009901
641,087166,POINT WILSON                            ,-38.0958,144.5361,18.0,7.5332675,5.833333333333333,0.0088306239133406,1.2126500584987523,6.212235298402954,1991-09-01 09:00:00,28.902409316666667,457441.0,457441,191,1991-09-01 09:00:00,28.902409316666667,,0.009900990099009901
642,087168,SHE OAKS                                ,-37.9075,144.1303,236.7,7.5040126,8.491872791519434,0.036484074399139,1.8432257648361252,4.071130475627566,1991-09-01 09:00:00,29.99994585,517671.0,517671,2960,1991-09-01 09:00:00,29.99994585,,0.009900990099009901
643,087184,BREAKWATER (GEELONG RACECOURSE)         ,-38.1737,144.3765,12.9,6.0477524,7.304932735426009,0.0198825112848185,1.763762837793227,3.428892054409016,2011-06-06 11:30:00,29.99985555,207440.0,207440,482,2011-06-06 11:30:00,29.99985555,,0.009900990099009901
644,087185,POINT COOK RAAF                         ,-37.9273,144.7566,3.1,6.8732524,8.8,0.0123002483006399,1.425095497466762,4.823011793969613,2021-12-01 09:00:00,29.99622228333333,22956.0,22956,13,2021-12-01 09:00:00,29.996222283333335,,0.5841584158415841
645,088051,REDESDALE                               ,-37.0194,144.5203,290.0,6.6952853,7.566462167689162,0.019100786596261,1.848450890434305,3.622106140298313,1994-11-07 12:30:00,29.9994582,393591.0,393591,1058,1994-11-07 12:30:00,29.9994582,,0.019801980198019802
646,088109,MANGALORE AIRPORT                       ,-36.8886,145.1859,140.8,6.910233,6.683937823834197,0.0211733619358505,1.7300270250002696,3.994291950890995,1994-01-13 15:30:00,29.824069766666664,443207.0,443207,558,1994-01-13 15:30:00,29.824069766666664,,0.009900990099009901
647,088162,WALLAN (KILMORE GAP)                    ,-37.3807,144.9654,527.8,9.243433,8.660759493670886,0.0322098677989378,1.416500738091074,6.52554054515637,1994-11-07 09:00:00,29.9998194,444884.0,444884,1585,1994-11-07 09:00:00,29.9998194,,0.009900990099009901
648,088164,EILDON FIRE TOWER                       ,-37.2091,145.8423,637.0,6.3367324,5.765625,0.0066931941411618,1.3585977664376412,4.664171062313885,1995-12-06 09:00:00,29.999812266666662,430302.0,430302,220,1995-12-06 09:00:00,29.999812266666666,,0.009900990099009901
649,088166,PUCKAPUNYAL WEST (DEFENCE)              ,-37.0177,144.8546,293.0,7.333512,13.59447004608295,0.0485122446035719,1.8158828954553452,4.038537863719065,2018-10-22 21:00:00,29.99885098333333,78236.0,78236,428,2018-10-22 21:00:00,29.998850983333334,,0.009900990099009901
650,088167,PUCKAPUNYAL LYON HILL (DEFENCE)         ,-36.9381,145.0539,193.0,7.1126933,8.065217391304348,0.0295605709465758,1.7850277516018471,3.9846401846700426,2018-10-22 21:00:00,29.99885098333333,78257.0,78257,217,2018-10-22 21:00:00,29.998850983333334,,0.009900990099009901
651,089002,BALLARAT AERODROME                      ,-37.5127,143.7911,435.2,8.226118,7.830459770114943,0.032492429470692,1.5368044663829223,5.3527421787950935,2000-07-24 13:00:00,29.99992465,391385.0,391385,725,2000-07-24 13:00:00,29.99992465,,0.009900990099009901
652,089105,LOOKOUT HILL                            ,-37.2822,143.2469,965.0,10.3402605,9.605228758169934,0.166020781994909,1.8729128225550609,5.520951312389385,1992-02-13 09:00:00,29.99966253333333,225653.0,225653,4753,1992-02-13 09:00:00,29.999662533333332,,0.009900990099009901
653,089112,WESTMERE                                ,-37.7067,142.9378,226.0,7.7744107,8.254098360655737,0.0389128308538752,1.8242733919196623,4.261647820483183,2006-02-09 13:00:00,29.99970095,297983.0,297983,1130,2006-02-09 13:00:00,29.999700949999998,,0.009900990099009901
654,090015,CAPE OTWAY LIGHTHOUSE                   ,-38.8557,143.513,80.0,9.759332,11.897126969416126,0.0754727987208836,1.581250680322482,6.17190672208641,1994-08-05 12:00:00,29.993856333333333,434877.0,434877,4127,1994-08-05 12:00:00,29.993856333333333,,0.009900990099009901
655,090035,COLAC (MOUNT GELLIBRAND)                ,-38.2333,143.7924,261.0,8.240595,7.769430051813472,0.0134867402941804,1.194619507747252,6.898091660524834,2000-07-24 13:30:00,29.99992465,392878.0,392878,792,2000-07-24 13:30:00,29.99992465,,0.009900990099009901
656,090171,PORTLAND (CASHMORE AIRPORT)             ,-38.3148,141.4705,80.9,7.8963327,9.735294117647058,0.0376614888275007,1.692825370296822,4.664587900994856,1995-11-05 14:00:00,29.9723906,451657.0,451657,2052,1995-11-05 14:00:00,29.9723906,,0.009900990099009901
657,090173,HAMILTON AIRPORT                        ,-37.6486,142.0636,241.1,8.336665,7.535248041775457,0.0218135799902267,1.6014970774145834,5.205545031004315,1995-06-09 04:00:00,29.888855316666664,442682.0,442682,919,1995-06-09 04:00:00,29.888855316666664,,0.009900990099009901
658,090175,PORT FAIRY AWS                          ,-38.3906,142.2347,10.0,8.447954,8.638113570741098,0.0359230749334646,1.6094303088158948,5.2490338547630895,1991-09-01 09:00:00,29.99994585,527346.0,527346,2162,1991-09-01 09:00:00,29.99994585,,0.009900990099009901
659,090176,MORTLAKE RACECOURSE                     ,-38.0737,142.7744,130.0,7.715492,7.33861551292744,0.039866379832758,1.809949226243388,4.2628222161302105,1991-09-01 09:00:00,29.99994585,528722.0,528722,2570,1991-09-01 09:00:00,29.99994585,,0.009900990099009901
660,090180,AIREYS INLET                            ,-38.4583,144.0883,105.0,7.4699726,8.155470249520153,0.0286504043344344,1.563024574754877,4.779177967592172,1991-09-01 09:00:00,29.99994585,530111.0,530111,2217,1991-09-01 09:00:00,29.99994585,,0.009900990099009901
661,090182,CASTERTON                               ,-37.5831,141.334,130.6,7.360738,7.851111111111111,0.03886771094284,1.88844167000493,3.897784039355014,2005-03-02 15:30:00,29.909095200000003,312621.0,312621,950,2005-03-02 15:30:00,29.909095200000003,,0.009900990099009901
662,090184,CAPE NELSON LIGHTHOUSE                  ,-38.4306,141.5437,45.4,8.828662,10.449766355140186,0.0415733301261203,1.4697586660761546,6.006878627366899,1997-05-01 10:00:00,29.99993403333333,433605.0,433605,1793,1997-05-01 10:00:00,29.999934033333332,,0.009900990099009901
663,090186,WARRNAMBOOL AIRPORT NDB                 ,-38.2869,142.4524,70.8,8.05158,7.544871794871795,0.0245427860995112,1.537399078202389,5.237144046223507,1998-09-02 11:00:00,29.99993045,425014.0,425014,1038,1998-09-02 11:00:00,29.99993045,,0.009900990099009901
664,090192,PORTLAND NTC AWS                        ,-38.3439,141.6136,0.0,7.614743,8.681481481481482,0.024847308642213,1.477427132770332,5.154056713747096,2011-04-15 15:00:00,29.999857266666663,209324.0,209324,571,2011-04-15 15:00:00,29.999857266666666,,0.009900990099009901
665,090194,DARTMOOR                                ,-37.9222,141.2614,51.0,6.4981894,7.892265193370166,0.0357265261785564,1.9862569792261344,3.2715753889217605,2009-03-05 16:00:00,29.999635916666666,245760.0,245760,777,2009-03-05 16:00:00,29.999635916666666,,0.009900990099009901
